pitcher_id,pitcher_trackman_id,count,total,confidence
24267,52659,83,441,0.18820861678004536
23908,50811,78,478,0.16317991631799164
24084,51901,77,205,0.375609756097561
24069,51408,77,596,0.12919463087248323
23652,69643,69,436,0.15825688073394495
23624,68201,68,196,0.3469387755102041
24625,54616,67,878,0.07630979498861047
22763,62908,66,313,0.2108626198083067
23967,50900,66,535,0.1233644859813084
24433,53005,64,392,0.16326530612244897
23887,50563,63,713,0.08835904628330996
24596,642558,61,1180,0.051694915254237285
24338,53203,60,569,0.1054481546572935
23910,50814,60,212,0.2830188679245283
22332,61700,60,224,0.26785714285714285
23575,64496,59,362,0.16298342541436464
24045,54843,58,975,0.059487179487179485
24380,53596,57,121,0.47107438016528924
23884,67539,56,980,0.05714285714285714
23497,68616,53,951,0.05573080967402734
22349,61565,53,309,0.1715210355987055
23708,69709,53,405,0.1308641975308642
22305,61891,52,372,0.13978494623655913
24609,54094,52,304,0.17105263157894737
24170,52895,50,418,0.11961722488038277
24213,52560,50,300,0.16666666666666666
23485,68093,49,365,0.13424657534246576
23591,68908,48,156,0.3076923076923077
24591,54406,47,423,0.1111111111111111
23117,61896,47,335,0.14029850746268657
24598,69446,47,600,0.07833333333333334
24262,52005,47,452,0.10398230088495575
24048,54843,44,529,0.0831758034026465
23502,68617,44,90,0.4888888888888889
24394,53615,43,371,0.11590296495956873
23670,64501,42,261,0.16091954022988506
24202,52901,41,434,0.0944700460829493
23923,50641,40,1181,0.03386960203217612
24587,54502,40,95,0.42105263157894735
24390,50662,40,196,0.20408163265306123
23491,68529,40,542,0.07380073800738007
24036,51597,38,278,0.1366906474820144
24374,53540,37,350,0.10571428571428572
23921,50604,37,304,0.12171052631578948
24449,53805,37,240,0.15416666666666667
23447,68397,36,351,0.10256410256410256
24246,52703,36,291,0.12371134020618557
23352,65206,36,82,0.43902439024390244
24564,51895,35,258,0.13565891472868216
23446,73801,34,1053,0.032288698955365625
22985,65703,34,224,0.15178571428571427
23194,66956,33,451,0.07317073170731707
24391,64596,33,116,0.28448275862068967
24605,54221,32,300,0.10666666666666667
23885,50594,32,103,0.3106796116504854
23763,69860,32,261,0.12260536398467432
24073,51411,31,102,0.30392156862745096
23682,68592,30,221,0.13574660633484162
24015,51104,30,79,0.379746835443038
23520,68409,30,343,0.08746355685131195
23912,50818,30,163,0.18404907975460122
24565,53892,29,340,0.08529411764705883
23262,67944,29,173,0.1676300578034682
23003,69159,28,368,0.07608695652173914
23660,69940,28,388,0.07216494845360824
23107,61557,28,116,0.2413793103448276
23729,68209,28,259,0.10810810810810811
21857,76540,28,145,0.19310344827586207
23873,50413,27,273,0.0989010989010989
24311,65048,27,238,0.1134453781512605
22203,60255,27,82,0.32926829268292684
24258,52007,27,184,0.14673913043478262
24168,52864,27,76,0.35526315789473684
24621,54014,27,198,0.13636363636363635
23920,64805,26,384,0.06770833333333333
23777,69994,26,107,0.24299065420560748
23148,64041,25,206,0.12135922330097088
23693,69737,25,200,0.125
24293,52711,25,115,0.21739130434782608
24451,53808,24,30,0.8
23785,77637,24,95,0.25263157894736843
23091,65702,24,200,0.12
23041,64960,23,188,0.12234042553191489
23659,69629,23,60,0.38333333333333336
24333,53297,23,197,0.116751269035533
23349,67504,23,154,0.14935064935064934
21170,71837,22,124,0.1774193548387097
24557,54701,21,109,0.1926605504587156
22842,64255,21,95,0.22105263157894736
23431,69656,21,296,0.07094594594594594
21624,74543,20,85,0.23529411764705882
23116,65464,20,75,0.26666666666666666
23449,73117,20,183,0.1092896174863388
24597,54403,19,231,0.08225108225108226
24477,75421,19,236,0.08050847457627118
24602,54610,18,167,0.10778443113772455
22893,65514,17,93,0.1827956989247312
22345,50622,17,170,0.1
22786,65661,16,85,0.18823529411764706
24172,69767,16,233,0.06866952789699571
24618,52330,15,89,0.16853932584269662
23476,68050,14,66,0.21212121212121213
23667,66047,14,41,0.34146341463414637
24254,52065,14,68,0.20588235294117646
22372,458676,14,77,0.18181818181818182
22739,51001,13,78,0.16666666666666666
24585,67419,12,221,0.05429864253393665
23444,65048,11,108,0.10185185185185185
23983,69213,8,27,0.2962962962962963
23348,493193,4,6,0.6666666666666666
